id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
537795,CAO-2024-3-2332-37,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""SembeTv,2024-08-28,#BREAKING""",SembeTv,2024-08-28,#BREAKING,,2,Kirawa town,Along Kerawa - Pulka road,Borno state,Gwoza lga,11.189764,13.911289,POINT (13.911289 11.189764),145828,Nigeria,NGA,475,Africa,1,1,2024-08-27 0:00:00,2024-08-27 0:00:00,0,0,1,0,1,1,1,
565378,CAO-2024-3-2332-71,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""@SembeTv,2024-09-16,#Updates""",@SembeTv,2024-09-16,#Updates,eyewtiness,3,Gwoza lga,"from locality of Gakara, Mayo-Sava across the border into Nigeria",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-09-12 0:00:00,2024-09-12 0:00:00,0,0,1,0,1,1,1,
544795,CAO-2024-3-2332-49,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""@SembeTv,2024-10-01,#BREAKING""",@SembeTv,2024-10-01,#BREAKING,,1,Kirawa town,Kerawa in Nigeria,Borno state,Gwoza lga,11.189764,13.911289,POINT (13.911289 11.189764),145828,Nigeria,NGA,475,Africa,1,1,2024-10-01 0:00:00,2024-10-01 0:00:00,0,0,1,0,1,1,1,
547420,CAO-2024-3-2332-52,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Vanguard,2024-10-02,Boko Haram terrorists slaughter 5, abduct 15 farmers in Borno"";""Crisis Watch,2024-11-05,Nigeria October 2024""",Vanguard;Crisis Watch,2024-10-02;2024-11-05,"Boko Haram terrorists slaughter 5, abduct 15 farmers in Borno;Nigeria October 2024",,3,Gwoza lga,Gwoza lga,Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-10-01 0:00:00,2024-10-01 0:00:00,0,0,5,0,5,5,5,
549199,CAO-2024-3-2332-55,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Vanguard,2024-10-08,Borno: Two soldiers, others killed in Boko Haram road ambush""",Vanguard,2024-10-08,"Borno: Two soldiers, others killed in Boko Haram road ambush",,1,Ashigashiya village,,Borno state,Gwoza lga,11.134722,13.876944,POINT (13.876944 11.134722),145828,Nigeria,NGA,475,Africa,1,2,2024-10-05 0:00:00,2024-10-08 0:00:00,0,0,3,0,3,3,3,
549296,CAO-2024-3-2332-70,2024,TRUE,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,4,"""AllAfrica,2024-10-17,Boko Haram in Viral Video, Executes Two Red Cross Staff, Woman in Borno"";""Vanguard,2024-10-17,‘No Red Cross staff killed by Boko Haram insurgents’"";""@ZagazOlaMakama,2024-10-17,Fact Check on Boko Haram Video Claiming to Execute Red Cross Captives in Ngoshe, Borno"";""HumAngle,2024-11-16,Boko Haram Releases Shocking Video of Beheadings in North East Nigeria""",AllAfrica;Vanguard;@ZagazOlaMakama;HumAngle,2024-10-17;2024-10-17;2024-10-17;2024-11-16,"Boko Haram in Viral Video, Executes Two Red Cross Staff, Woman in Borno;‘No Red Cross staff killed by Boko Haram insurgents’;Fact Check on Boko Haram Video Claiming to Execute Red Cross Captives in Ngoshe, Borno;Boko Haram Releases Shocking Video of Beheadings in North East Nigeria",,3,Gwoza lga,Gwoza lga,Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,2,2024-10-13 0:00:00,2024-10-16 0:00:00,0,0,4,0,4,4,4,
507290,NIG-2024-1-14669-5,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (through TR),2,Gwoza town,"Near Gwoza, Gwoza LGA, Borno State",Borno state,Gwoza lga,11.103593,13.712982,POINT (13.712982 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-01-01 0:00:00,2024-01-01 0:00:00,0,0,0,0,0,2,0,475
507291,NIG-2024-1-14669-6,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (through TR),3,Gwoza lga,"Katafila-Pulka road, Gwoza LGA, Borno State",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-01-01 0:00:00,2024-01-01 0:00:00,0,0,0,0,0,2,0,475
507303,NIG-2024-1-14669-8,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (through TR),2,Gujba town,"Gujba-Buni Yadi road, Gujba LGA, Yobe State",Yobe state,Gujba lga,11.5032,11.9367,POINT (11.9367 11.5032),146544,Nigeria,NGA,475,Africa,1,1,2024-01-02 0:00:00,2024-01-02 0:00:00,0,0,0,0,0,1,0,475
506906,NIG-2024-1-14669-0,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Vanguard,2024-01-06,Nigerian ISWAP leader, Ba’a Shuwa, killed"";""Zagazola,2024-01-05,Nigerian Military airstrikes eliminates Nigerian ISWAP Leader, Ba'a Shuwa, scores of fighters """,Vanguard;Zagazola,2024-01-06;2024-01-05,"Nigerian ISWAP leader, Ba’a Shuwa, killed;Nigerian Military airstrikes eliminates Nigerian ISWAP Leader, Ba'a Shuwa, scores of fighters",,3,Abadam lga,"Kwatan Dilla, in  Abadam LGA of Borno State",Borno state,Abadam lga,13.43162,13.31319,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,1,2024-01-02 0:00:00,2024-01-02 0:00:00,0,40,0,0,40,40,40,475
507296,NIG-2024-1-14669-7,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (through TR),2,Mafa town,"Ajiri-Mafa road, Mafa LGA, Borno State",Borno state,Mafa lga,11.92543,13.60269,POINT (13.60269 11.92543),146548,Nigeria,NGA,475,Africa,1,1,2024-01-03 0:00:00,2024-01-03 0:00:00,0,0,0,0,0,2,0,475
507304,NIG-2024-1-14669-9,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""HumPurse,2024-01-05,#Cameroon""",HumPurse,2024-01-05,#Cameroon,,2,Ngala town,"Dikwa-Gamboru road, Ngala area",Borno state,Ngala lga,12.34151,14.187534,POINT (14.187534 12.34151),147269,Nigeria,NGA,475,Africa,1,1,2024-01-05 0:00:00,2024-01-05 0:00:00,0,0,1,0,1,1,1,475
506908,NIG-2024-1-14669-1,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2024-01-06,ISWAP killed in  IED attack and not soldier  in Gaidam"";""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Zagazola;Lake Chad Basin Weekly Security Update,2024-01-06;2024-01-11,ISWAP killed in  IED attack and not soldier  in Gaidam;Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim,1,Geidam town,"Geidam, Yobe State",Yobe state,Geidam lga,12.897,11.9304,POINT (11.9304 12.897),147984,Nigeria,NGA,475,Africa,1,1,2024-01-05 0:00:00,2024-01-05 0:00:00,0,1,0,0,1,3,1,475
506909,NIG-2024-1-14669-2,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2024-01-07,NAF destroys terrorists Logistics base, killed scores of ISWAP fighters in Sambisa"";""Zagazola,2024-01-07,NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES """,Zagazola;Zagazola,2024-01-07;2024-01-07,"NAF destroys terrorists Logistics base, killed scores of ISWAP fighters in Sambisa;NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES",,5,Sambisa forest,Sambisa forest,Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2024-01-05 0:00:00,2024-01-05 0:00:00,0,12,0,0,12,12,12,475
506910,NIG-2024-1-14669-3,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-01-07,NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES """,Zagazola,2024-01-07,"NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES",,5,Lake Chad area,1.5Km Southwest of Tumbun Agiri within the Tumbuns in the Lake Chad region,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-06 0:00:00,2024-01-06 0:00:00,0,3,0,0,3,3,0,475
507254,NIG-2024-1-14669-155,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-01-11,Troops eliminate 86 terrorists, apprehend 101 in 1 week""",Zagazola,2024-01-11,"Troops eliminate 86 terrorists, apprehend 101 in 1 week",Army statement,5,Lake Chad area,Outskirts of the Tumbuns in the Lake Chad region,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-06 0:00:00,2024-01-06 0:00:00,0,3,0,0,3,3,0,475
510532,NIG-2024-1-14669-18,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-01-16,EXCLUSIVE: Troops Intensify Offensive, Neutralize Scores of Boko Haram/I SWAP Terrorists, Clear 25 Camps""",Zagazola,2024-01-16,"EXCLUSIVE: Troops Intensify Offensive, Neutralize Scores of Boko Haram/I SWAP Terrorists, Clear 25 Camps",,5,Sambisa forest,several locations in and around Sambisa forest,Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,4,2024-01-07 0:00:00,2024-01-14 0:00:00,0,17,0,0,17,17,17,475
510657,NIG-2024-1-14669-23,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024,ISWAP claim,5,Sambisa forest,"Near Sambisa Forest (Bama or Gwoza LGA, Borno State",Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2024-01-07 0:00:00,2024-01-07 0:00:00,0,0,0,0,0,6,0,475
511281,NIG-2024-1-14669-148,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Agence France Presse,2024-01-09,Landmine blasts kill ten in northeast Nigeria""",Agence France Presse,2024-01-09,Landmine blasts kill ten in northeast Nigeria,,2,Gamboru town,Near Gamboru,Borno state,Ngala lga,12.37066,14.21731,POINT (14.21731 12.37066),147269,Nigeria,NGA,475,Africa,1,1,2024-01-09 0:00:00,2024-01-09 0:00:00,0,0,3,0,3,3,3,475
506912,NIG-2024-1-14669-4,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Zagazola,2024-01-09,ClAIM"";""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024"";""Daily Trust ,2024-01-09,Eight Motorists ‘Killed’ In Borno Landmine Explosion""",Zagazola;Lake Chad Basin Weekly Security Update;Daily Trust,2024-01-09;2024-01-19;2024-01-09,ClAIM;Lake Chad Basin Weekly Security Update 8-14 January 2024;Eight Motorists ‘Killed’ In Borno Landmine Explosion,,2,Dikwa town,Near Dikwa in Borno State Nigeria,Borno state,Dikwa lga,12.03609,13.91815,POINT (13.91815 12.03609),147268,Nigeria,NGA,475,Africa,1,1,2024-01-09 0:00:00,2024-01-09 0:00:00,0,0,8,0,8,8,8,475
510688,NIG-2024-1-14669-25,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024,ISWAP claim,1,Kanamma village,"Kanamma, Yunusari LGA, Yobe State",Yobe state,Yunusari lga,13.09969,12.1079,POINT (12.1079 13.09969),148705,Nigeria,NGA,475,Africa,1,1,2024-01-10 0:00:00,2024-01-10 0:00:00,0,0,0,0,0,1,0,475
510541,NIG-2024-1-14669-21.1,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-01-12,NAF airstrikes eliminate three ISWAP commanders,Abou Maimuna, Abou Zahra, Saleh others fighters in Borno""",Zagazola,2024-01-12,"NAF airstrikes eliminate three ISWAP commanders,Abou Maimuna, Abou Zahra, Saleh others fighters in Borno",,3,Marte lga,"Marte, and Kukawa in Borno State",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,2,1,2024-01-10 0:00:00,2024-01-10 0:00:00,0,3,0,0,3,3,3,475
510542,NIG-2024-1-14669-21.2,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2024-01-12,NAF airstrikes eliminate three ISWAP commanders,Abou Maimuna, Abou Zahra, Saleh others fighters in Borno"";""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Zagazola ;Lake Chad Basin Weekly Security Update,2024-01-12;2024-01-19,"NAF airstrikes eliminate three ISWAP commanders,Abou Maimuna, Abou Zahra, Saleh others fighters in Borno;Lake Chad Basin Weekly Security Update 8-14 January 2024",,3,Kukawa lga,"Marte, and Kukawa in Borno State",Borno state,Kukawa lga,12.96309,13.60899,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,2,1,2024-01-10 0:00:00,2024-01-10 0:00:00,0,3,0,0,3,3,2,475
507241,NIG-2024-1-14669-27,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2024-01-11,Troops Operation Hadin  nutrialised"";""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Zagazola;Lake Chad Basin Weekly Security Update,2024-01-11;2024-01-19,Troops Operation Hadin  nutrialised;Lake Chad Basin Weekly Security Update 8-14 January 2024,,1,Gajiram town,Gajiram in Borno State,Borno state,Nganzai lga,12.49303,13.20914,POINT (13.20914 12.49303),147267,Nigeria,NGA,475,Africa,1,1,2024-01-11 0:00:00,2024-01-11 0:00:00,0,1,0,0,1,1,1,475
507243,NIG-2024-1-14669-26,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2024-01-11,In pulka, Gwoza LGA of Borno"";""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Zagazola;Lake Chad Basin Weekly Security Update,2024-01-11;2024-01-19,"In pulka, Gwoza LGA of Borno;Lake Chad Basin Weekly Security Update 8-14 January 2024",,3,Gwoza lga,"FIRGI along Bama road, Gwoza",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2024-01-11 0:00:00,2024-01-11 0:00:00,0,2,0,0,2,2,2,475
510732,NIG-2024-1-14669-30,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024,ISWAP claim,5,Alagarno forest,"Near Alagarno Forest, Damboa LGA, Borno State",Borno state,,11.259902,12.351687,POINT (12.351687 11.259902),145825,Nigeria,NGA,475,Africa,1,1,2024-01-12 0:00:00,2024-01-12 0:00:00,0,0,0,0,0,1,0,475
510691,NIG-2024-1-14669-28,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024,ISWAP claim,5,Sambisa forest,"Near Sambisa Forest (Bama or Gwoza LGA, Borno State)",Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2024-01-13 0:00:00,2024-01-13 0:00:00,0,0,0,0,0,1,0,475
510392,NIG-2024-1-14669-12,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2024-01-13,Vigilante Group attached to troops of Operation Hadin Kai"";""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Zagazola ;Lake Chad Basin Weekly Security Update,2024-01-13;2024-01-19,Vigilante Group attached to troops of Operation Hadin Kai;Lake Chad Basin Weekly Security Update 8-14 January 2024,,3,Konduga lga,Bazanbari village  Konduga LGA,Borno state,Konduga lga,11.58605,13.00278,POINT (13.00278 11.58605),146547,Nigeria,NGA,475,Africa,1,1,2024-01-13 0:00:00,2024-01-13 0:00:00,0,1,0,0,1,1,0,475
510692,NIG-2024-1-14669-29,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-19,Lake Chad Basin Weekly Security Update 8-14 January 2024,ISWAP claim,5,Alagarno forest,"Near Alagarno Forest, Kaga or Damboa LGA, Borno State",Borno state,,11.259902,12.351687,POINT (12.351687 11.259902),145825,Nigeria,NGA,475,Africa,1,1,2024-01-14 0:00:00,2024-01-14 0:00:00,0,0,0,0,0,2,0,475
510504,NIG-2024-1-14669-13,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Zagazola ,2024-01-17,Claim "";""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024"";""The Punch,2024-01-17,Explosives kill two civilian JTF members in Borno""",Zagazola ;Lake Chad Basin Weekly Security Update ;The Punch,2024-01-17;2024-01-26;2024-01-17,Claim ;Lake Chad Basin Weekly Security Update 15-21 January 2024;Explosives kill two civilian JTF members in Borno,,2,Mafa town,"Near Mafa, Mafa LGA, Borno State",Borno state,Mafa lga,11.92543,13.60269,POINT (13.60269 11.92543),146548,Nigeria,NGA,475,Africa,1,1,2024-01-16 0:00:00,2024-01-16 0:00:00,2,0,0,0,2,7,2,475
511696,NIG-2024-1-14669-143,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Nextier ,2024-01-18,Vigilantes Kill 3 Boko Haram Fighters In Yobe""",Nextier,2024-01-18,Vigilantes Kill 3 Boko Haram Fighters In Yobe,"The Yobe State Commander of Vigilantes, Idris Buba",2,Goniri village,Gonori Road in Gujba LGA of Yobe State,Yobe state,Gujba lga,11.48451,12.31264,POINT (12.31264 11.48451),145825,Nigeria,NGA,475,Africa,1,1,2024-01-17 0:00:00,2024-01-17 0:00:00,1,3,0,0,4,4,4,475
510505,NIG-2024-1-14669-14,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-01-19,Again, NAF airstrikes destroy ISWAP ‘logistic facility’ eliminate fighters in Borno """,Zagazola,2024-01-19,"Again, NAF airstrikes destroy ISWAP ‘logistic facility’ eliminate fighters in Borno",,1,Dure village,"Dure in the Timbuktu Triangle, Borno State",Borno state,Gwoza lga,11.189186,13.663927,POINT (13.663927 11.189186),145828,Nigeria,NGA,475,Africa,1,1,2024-01-18 0:00:00,2024-01-18 0:00:00,0,2,0,0,2,2,2,475
510733,NIG-2024-1-14669-31,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024,ISWAP claim,5,Alagarno forest,"Near Alagarno Forest, Damboa LGA, Borno State",Borno state,,11.259902,12.351687,POINT (12.351687 11.259902),145825,Nigeria,NGA,475,Africa,1,1,2024-01-18 0:00:00,2024-01-18 0:00:00,0,0,0,0,0,1,0,475
510735,NIG-2024-1-14669-32,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024,ISWAP claim,1,Malam Fatori village,"Mallam Fatori, Abadam LGA, Borno State",Borno state,Abadam lga,13.6734,13.3388,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2024-01-20 0:00:00,2024-01-20 0:00:00,0,0,0,0,0,1,0,475
510736,NIG-2024-1-14669-33,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024,ISWAP claim,2,Dikwa-Ngala road,"Ngala-Dikwa area, Ngala or Dikwa LGA, Borno State",Borno state,,12.2015,14.0184,POINT (14.0184 12.2015),147269,Nigeria,NGA,475,Africa,1,1,2024-01-20 0:00:00,2024-01-20 0:00:00,0,0,0,0,0,1,0,475
510508,NIG-2024-1-14669-15,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2024-01-21,Troops ambush Boko Haram terrorists, nutrialised 1 in Borno"";""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Zagazola ;Lake Chad Basin Weekly Security Update,2024-01-21;2024-01-26,"Troops ambush Boko Haram terrorists, nutrialised 1 in Borno;Lake Chad Basin Weekly Security Update 15-21 January 2024",,3,Konduga lga,"Luskori , Konduga Local governments area in Borno",Borno state,Konduga lga,11.58605,13.00278,POINT (13.00278 11.58605),146547,Nigeria,NGA,475,Africa,1,1,2024-01-20 0:00:00,2024-01-20 0:00:00,0,1,0,0,1,1,0,475
510524,NIG-2024-1-14669-16,2024,TRUE,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Zagazola,2024-01-22,Troops of Operation Hadin Kai "";""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024"";""Daily Trust ,2024-01-24,Boko Haram Attacks Military Brigade In Borno""",Zagazola;Lake Chad Basin Weekly Security Update ;Daily Trust,2024-01-22;2024-01-26;2024-01-24,Troops of Operation Hadin Kai ;Lake Chad Basin Weekly Security Update 15-21 January 2024;Boko Haram Attacks Military Brigade In Borno,,1,Kirenawa village,"Krinowa, Marte LGA, in Borno",Borno state,Marte lga,12.424991,13.937297,POINT (13.937297 12.424991),147268,Nigeria,NGA,475,Africa,1,1,2024-01-21 0:00:00,2024-01-21 0:00:00,3,0,0,0,3,3,3,475
